maf	n	A_TP	A_FP	A_TN	A_FN	Ab_TP	Ab_FP	Ab_TN	Ab_FN	S_TP	S_FP	S_TN	S_FN	Sb_TP	Sb_FP	Sb_TN	Sb_FN
0	5000	2	6069	589481	12	32	2616	592934	18	2	6053	589497	3	2	2624	592926	3
0	10000	2	6069	589481	12	32	2616	592934	18	2	6055	589495	3	2	2646	592904	3
1	0	5	6069	589481	12	32	2616	592934	18	5	6059	589491	0	5	2616	592934	0
1	10	5	6069	589481	12	32	2616	592934	18	5	6059	589491	0	5	2616	592934	0
1	50	5	6069	589481	12	32	2616	592934	18	5	6061	589489	0	5	2616	592934	0
1	100	5	6069	589481	12	32	2616	592934	18	5	6059	589491	0	5	2616	592934	0
1	500	5	6069	589481	12	32	2616	592934	18	5	6059	589491	0	4	2616	592934	1
1	5000	5	6069	589481	12	32	2616	592934	18	5	6061	589489	0	4	2624	592926	1
1	10000	5	6069	589481	12	32	2616	592934	18	5	6055	589495	0	4	2635	592915	1
2	0	5	6069	589481	12	32	2616	592934	18	5	6059	589491	0	5	2616	592934	0
2	10	5	6069	589481	12	32	2616	592934	18	5	6060	589490	0	5	2616	592934	0
2	50	5	6069	589481	12	32	2616	592934	18	5	6060	589490	0	5	2616	592934	0
2	100	5	6069	589481	12	32	2616	592934	18	5	6060	589490	0	5	2616	592934	0
2	500	5	6069	589481	12	32	2616	592934	18	5	6059	589491	0	4	2618	592932	1
2	5000	5	6069	589481	12	32	2616	592934	18	5	6056	589494	0	4	2634	592916	1
2	10000	5	6069	589481	12	32	2616	592934	18	5	6058	589492	0	4	2642	592908	1
3	0	2	6069	589481	12	32	2616	592934	18	4	6059	589491	1	4	2616	592934	1
3	10	2	6069	589481	12	32	2616	592934	18	4	6059	589491	1	3	2616	592934	2
3	50	2	6069	589481	12	32	2616	592934	18	3	6059	589491	2	2	2616	592934	3
3	100	2	6069	589481	12	32	2616	592934	18	3	6059	589491	2	2	2617	592933	3
3	500	2	6069	589481	12	32	2616	592934	18	2	6059	589491	3	2	2617	592933	3
3	5000	2	6069	589481	12	32	2616	592934	18	2	6059	589491	3	2	2634	592916	3
3	10000	2	6069	589481	12	32	2616	592934	18	2	6056	589494	3	2	2649	592901	3
4	0	3	6069	589481	12	32	2616	592934	18	5	6059	589491	0	3	2616	592934	2
4	10	3	6069	589481	12	32	2616	592934	18	4	6059	589491	1	3	2616	592934	2
4	50	3	6069	589481	12	32	2616	592934	18	3	6060	589490	2	3	2616	592934	2
4	100	3	6069	589481	12	32	2616	592934	18	3	6061	589489	2	3	2617	592933	2
4	500	3	6069	589481	12	32	2616	592934	18	3	6061	589489	2	3	2617	592933	2
4	5000	3	6069	589481	12	32	2616	592934	18	3	6056	589494	2	2	2632	592918	3
4	10000	3	6069	589481	12	32	2616	592934	18	3	6059	589491	2	2	2641	592909	3
5	0	5	6069	589481	12	32	2616	592934	18	5	6059	589491	0	5	2616	592934	0
5	10	5	6069	589481	12	32	2616	592934	18	5	6059	589491	0	5	2616	592934	0
5	50	5	6069	589481	12	32	2616	592934	18	5	6060	589490	0	5	2616	592934	0
5	100	5	6069	589481	12	32	2616	592934	18	5	6059	589491	0	5	2616	592934	0
5	500	5	6069	589481	12	32	2616	592934	18	5	6060	589490	0	5	2620	592930	0
5	5000	5	6069	589481	12	32	2616	592934	18	5	6060	589490	0	5	2630	592920	0
5	10000	5	6069	589481	12	32	2616	592934	18	5	6055	589495	0	5	2640	592910	0
6	0	5	6069	589481	12	32	2616	592934	18	5	6059	589491	0	5	2616	592934	0
6	10	5	6069	589481	12	32	2616	592934	18	5	6059	589491	0	5	2616	592934	0
6	50	5	6069	589481	12	32	2616	592934	18	5	6059	589491	0	5	2617	592933	0
6	100	5	6069	589481	12	32	2616	592934	18	5	6059	589491	0	5	2619	592931	0
6	500	5	6069	589481	12	32	2616	592934	18	5	6065	589485	0	5	2617	592933	0
6	5000	5	6069	589481	12	32	2616	592934	18	5	6059	589491	0	5	2630	592920	0
6	10000	5	6069	589481	12	32	2616	592934	18	5	6058	589492	0	5	2634	592916	0
7	0	3	6069	589481	12	32	2616	592934	18	4	6059	589491	1	4	2616	592934	1
7	10	3	6069	589481	12	32	2616	592934	18	4	6059	589491	1	4	2616	592934	1
7	50	3	6069	589481	12	32	2616	592934	18	4	6060	589490	1	3	2616	592934	2
7	100	3	6069	589481	12	32	2616	592934	18	4	6059	589491	1	3	2616	592934	2
7	500	3	6069	589481	12	32	2616	592934	18	3	6059	589491	2	3	2617	592933	2
7	5000	3	6069	589481	12	32	2616	592934	18	3	6054	589496	2	3	2638	592912	2
7	10000	3	6069	589481	12	32	2616	592934	18	3	6064	589486	2	3	2639	592911	2
8	0	4	6069	589481	12	32	2616	592934	18	5	6059	589491	0	4	2616	592934	1
8	10	4	6069	589481	12	32	2616	592934	18	4	6060	589490	1	4	2616	592934	1
8	50	4	6069	589481	12	32	2616	592934	18	4	6059	589491	1	4	2617	592933	1
8	100	4	6069	589481	12	32	2616	592934	18	4	6061	589489	1	4	2616	592934	1
8	500	4	6069	589481	12	32	2616	592934	18	4	6059	589491	1	4	2618	592932	1
8	5000	4	6069	589481	12	32	2616	592934	18	4	6055	589495	1	4	2629	592921	1
8	10000	4	6069	589481	12	32	2616	592934	18	4	6055	589495	1	4	2639	592911	1
9	0	4	6069	589481	12	32	2616	592934	18	4	6059	589491	1	4	2616	592934	1
9	10	4	6069	589481	12	32	2616	592934	18	4	6059	589491	1	4	2616	592934	1
9	50	4	6069	589481	12	32	2616	592934	18	4	6061	589489	1	4	2616	592934	1
9	100	4	6069	589481	12	32	2616	592934	18	4	6060	589490	1	4	2617	592933	1
9	500	4	6069	589481	12	32	2616	592934	18	4	6059	589491	1	4	2619	592931	1
9	5000	4	6069	589481	12	32	2616	592934	18	4	6054	589496	1	4	2637	592913	1
9	10000	4	6069	589481	12	32	2616	592934	18	4	6061	589489	1	4	2640	592910	1
10	0	38	6069	589481	12	32	2616	592934	18	45	6059	589491	5	39	2616	592934	11
10	10	38	6069	589481	12	32	2616	592934	18	45	6061	589489	5	39	2616	592934	11
10	50	38	6069	589481	12	32	2616	592934	18	43	6059	589491	7	38	2616	592934	12
10	100	38	6069	589481	12	32	2616	592934	18	43	6061	589489	7	38	2616	592934	12
10	500	38	6069	589481	12	32	2616	592934	18	41	6060	589490	9	35	2619	592931	15
10	5000	38	6069	589481	12	32	2616	592934	18	40	6062	589488	11	35	2631	592919	16
10	10000	38	6069	589481	12	32	2616	592934	18	39	6064	589486	11	35	2643	592907	15
0	0	3	7283	588267	13	28	3250	592300	22	4	7272	588278	1	4	3250	592300	1
0	10	3	7283	588267	13	28	3250	592300	22	4	7274	588276	1	3	3250	592300	2
0	50	3	7283	588267	13	28	3250	592300	22	3	7275	588275	2	3	3250	592300	2
0	100	3	7283	588267	13	28	3250	592300	22	3	7275	588275	2	3	3251	592299	2
0	500	3	7283	588267	13	28	3250	592300	22	3	7274	588276	2	1	3252	592298	4
0	5000	3	7283	588267	13	28	3250	592300	22	3	7270	588280	2	1	3270	592280	4
0	10000	3	7283	588267	13	28	3250	592300	22	3	7270	588280	2	1	3285	592265	4
1	0	4	7283	588267	13	28	3250	592300	22	4	7272	588278	1	4	3250	592300	1
1	10	4	7283	588267	13	28	3250	592300	22	4	7274	588276	1	4	3250	592300	1
1	50	4	7283	588267	13	28	3250	592300	22	4	7274	588276	1	4	3250	592300	1
1	100	4	7283	588267	13	28	3250	592300	22	4	7273	588277	1	4	3250	592300	1
1	500	4	7283	588267	13	28	3250	592300	22	4	7272	588278	1	3	3252	592298	2
1	5000	4	7283	588267	13	28	3250	592300	22	4	7274	588276	1	1	3269	592281	4
1	10000	4	7283	588267	13	28	3250	592300	22	4	7270	588280	1	1	3277	592273	4
2	0	0	7283	588267	13	28	3250	592300	22	2	7272	588278	3	0	3250	592300	5
2	10	0	7283	588267	13	28	3250	592300	22	0	7274	588276	5	0	3250	592300	5
2	50	0	7283	588267	13	28	3250	592300	22	0	7272	588278	5	0	3251	592299	5
2	100	0	7283	588267	13	28	3250	592300	22	0	7273	588277	5	0	3252	592298	5
2	500	0	7283	588267	13	28	3250	592300	22	0	7272	588278	5	0	3256	592294	5
2	5000	0	7283	588267	13	28	3250	592300	22	0	7274	588276	5	0	3275	592275	5
2	10000	0	7283	588267	13	28	3250	592300	22	0	7274	588276	5	0	3298	592252	5
3	0	4	7283	588267	13	28	3250	592300	22	5	7272	588278	0	4	3250	592300	1
3	10	4	7283	588267	13	28	3250	592300	22	5	7274	588276	0	4	3250	592300	1
3	50	4	7283	588267	13	28	3250	592300	22	4	7272	588278	1	4	3251	592299	1
3	100	4	7283	588267	13	28	3250	592300	22	4	7275	588275	1	4	3250	592300	1
3	500	4	7283	588267	13	28	3250	592300	22	4	7274	588276	1	4	3252	592298	1
3	5000	4	7283	588267	13	28	3250	592300	22	4	7275	588275	1	4	3265	592285	1
3	10000	4	7283	588267	13	28	3250	592300	22	4	7271	588279	1	4	3287	592263	1
4	0	4	7283	588267	13	28	3250	592300	22	4	7272	588278	1	4	3250	592300	1
4	10	4	7283	588267	13	28	3250	592300	22	4	7274	588276	1	4	3250	592300	1
4	50	4	7283	588267	13	28	3250	592300	22	4	7274	588276	1	4	3250	592300	1
4	100	4	7283	588267	13	28	3250	592300	22	4	7274	588276	1	4	3250	592300	1
4	500	4	7283	588267	13	28	3250	592300	22	4	7275	588275	1	4	3251	592299	1
4	5000	4	7283	588267	13	28	3250	592300	22	4	7273	588277	1	4	3266	592284	1
4	10000	4	7283	588267	13	28	3250	592300	22	4	7276	588274	1	4	3285	592265	1
5	0	5	7283	588267	13	28	3250	592300	22	5	7272	588278	0	5	3250	592300	0
5	10	5	7283	588267	13	28	3250	592300	22	5	7275	588275	0	5	3250	592300	0
5	50	5	7283	588267	13	28	3250	592300	22	5	7274	588276	0	5	3250	592300	0
5	100	5	7283	588267	13	28	3250	592300	22	5	7275	588275	0	5	3250	592300	0
5	500	5	7283	588267	13	28	3250	592300	22	5	7273	588277	0	5	3252	592298	0
5	5000	5	7283	588267	13	28	3250	592300	22	5	7271	588279	0	5	3272	592278	0
5	10000	5	7283	588267	13	28	3250	592300	22	5	7277	588273	0	5	3281	592269	0
6	0	4	7283	588267	13	28	3250	592300	22	5	7272	588278	0	5	3250	592300	0
6	10	4	7283	588267	13	28	3250	592300	22	5	7274	588276	0	5	3250	592300	0
6	50	4	7283	588267	13	28	3250	592300	22	5	7272	588278	0	4	3251	592299	1
6	100	4	7283	588267	13	28	3250	592300	22	5	7275	588275	0	4	3250	592300	1
6	500	4	7283	588267	13	28	3250	592300	22	4	7274	588276	1	4	3252	592298	1
6	5000	4	7283	588267	13	28	3250	592300	22	4	7277	588273	1	4	3274	592276	1
6	10000	4	7283	588267	13	28	3250	592300	22	4	7275	588275	1	4	3288	592262	1
7	0	3	7283	588267	13	28	3250	592300	22	5	7272	588278	0	4	3250	592300	1
7	10	3	7283	588267	13	28	3250	592300	22	5	7272	588278	0	3	3251	592299	2
7	50	3	7283	588267	13	28	3250	592300	22	3	7276	588274	2	3	3250	592300	2
7	100	3	7283	588267	13	28	3250	592300	22	3	7273	588277	2	3	3250	592300	2
7	500	3	7283	588267	13	28	3250	592300	22	3	7272	588278	2	3	3257	592293	2
7	5000	3	7283	588267	13	28	3250	592300	22	3	7276	588274	2	3	3275	592275	2
7	10000	3	7283	588267	13	28	3250	592300	22	3	7271	588279	2	3	3286	592264	2
8	0	5	7283	588267	13	28	3250	592300	22	5	7272	588278	0	5	3250	592300	0
8	10	5	7283	588267	13	28	3250	592300	22	5	7275	588275	0	5	3250	592300	0
8	50	5	7283	588267	13	28	3250	592300	22	5	7275	588275	0	5	3250	592300	0
8	100	5	7283	588267	13	28	3250	592300	22	5	7272	588278	0	5	3251	592299	0
8	500	5	7283	588267	13	28	3250	592300	22	5	7274	588276	0	5	3250	592300	0
8	5000	5	7283	588267	13	28	3250	592300	22	5	7271	588279	0	5	3267	592283	0
8	10000	5	7283	588267	13	28	3250	592300	22	5	7275	588275	0	5	3288	592262	0
9	0	5	7283	588267	13	28	3250	592300	22	5	7272	588278	0	5	3250	592300	0
9	10	5	7283	588267	13	28	3250	592300	22	5	7273	588277	0	5	3251	592299	0
9	50	5	7283	588267	13	28	3250	592300	22	5	7272	588278	0	5	3251	592299	0
9	100	5	7283	588267	13	28	3250	592300	22	5	7273	588277	0	5	3252	592298	0
9	500	5	7283	588267	13	28	3250	592300	22	5	7274	588276	0	5	3255	592295	0
9	5000	5	7283	588267	13	28	3250	592300	22	5	7272	588278	0	5	3272	592278	0
9	10000	5	7283	588267	13	28	3250	592300	22	5	7275	588275	0	5	3282	592268	0
10	0	37	7283	588267	13	28	3250	592300	22	44	7272	588278	6	37	3250	592300	13
10	10	37	7283	588267	13	28	3250	592300	22	44	7274	588276	6	37	3251	592299	13
10	50	37	7283	588267	13	28	3250	592300	22	44	7276	588274	6	37	3250	592300	13
10	100	37	7283	588267	13	28	3250	592300	22	42	7275	588275	8	36	3252	592298	14
10	500	37	7283	588267	13	28	3250	592300	22	38	7276	588274	12	34	3254	592296	16
10	5000	37	7283	588267	13	28	3250	592300	22	37	7285	588265	13	32	3271	592279	18
10	10000	36	7283	588267	13	28	3250	592300	22	38	7288	588262	13	33	3289	592261	18
0	0	1	7005	588545	12	31	2878	592672	19	1	7002	588548	4	1	2878	592672	4
0	10	1	7005	588545	12	31	2878	592672	19	1	7000	588550	4	1	2879	592671	4
0	50	1	7005	588545	12	31	2878	592672	19	1	7002	588548	4	1	2879	592671	4
0	100	1	7005	588545	12	31	2878	592672	19	1	7001	588549	4	1	2879	592671	4
0	500	1	7005	588545	12	31	2878	592672	19	1	7000	588550	4	1	2881	592669	4
0	5000	1	7005	588545	12	31	2878	592672	19	1	6993	588557	4	1	2890	592660	4
0	10000	1	7005	588545	12	31	2878	592672	19	1	6998	588552	4	1	2908	592642	4
1	0	2	7005	588545	12	31	2878	592672	19	2	7002	588548	3	2	2878	592672	3
1	10	2	7005	588545	12	31	2878	592672	19	2	7001	588549	3	2	2879	592671	3
1	50	2	7005	588545	12	31	2878	592672	19	2	7002	588548	3	2	2878	592672	3
1	100	2	7005	588545	12	31	2878	592672	19	2	7003	588547	3	2	2878	592672	3
1	500	2	7005	588545	12	31	2878	592672	19	2	7003	588547	3	2	2880	592670	3
1	5000	2	7005	588545	12	31	2878	592672	19	2	6996	588554	3	1	2890	592660	4
1	10000	2	7005	588545	12	31	2878	592672	19	2	6993	588557	3	1	2896	592654	4
2	0	4	7005	588545	12	31	2878	592672	19	4	7002	588548	1	4	2878	592672	1
2	10	4	7005	588545	12	31	2878	592672	19	4	7002	588548	1	4	2878	592672	1
2	50	4	7005	588545	12	31	2878	592672	19	4	7004	588546	1	4	2878	592672	1
2	100	4	7005	588545	12	31	2878	592672	19	4	7005	588545	1	4	2879	592671	1
2	500	4	7005	588545	12	31	2878	592672	19	4	6999	588551	1	4	2883	592667	1
2	5000	4	7005	588545	12	31	2878	592672	19	4	6997	588553	1	4	2887	592663	1
2	10000	4	7005	588545	12	31	2878	592672	19	4	7002	588548	1	4	2903	592647	1
3	0	4	7005	588545	12	31	2878	592672	19	5	7002	588548	0	5	2878	592672	0
3	10	4	7005	588545	12	31	2878	592672	19	5	7002	588548	0	5	2878	592672	0
3	50	4	7005	588545	12	31	2878	592672	19	5	7002	588548	0	4	2878	592672	1
3	100	4	7005	588545	12	31	2878	592672	19	5	7003	588547	0	4	2878	592672	1
3	500	4	7005	588545	12	31	2878	592672	19	5	6995	588555	0	4	2882	592668	1
3	5000	4	7005	588545	12	31	2878	592672	19	4	7002	588548	1	4	2890	592660	1
3	10000	4	7005	588545	12	31	2878	592672	19	4	6991	588559	1	4	2900	592650	1
4	0	5	7005	588545	12	31	2878	592672	19	5	7002	588548	0	5	2878	592672	0
4	10	5	7005	588545	12	31	2878	592672	19	5	7002	588548	0	5	2878	592672	0
4	50	5	7005	588545	12	31	2878	592672	19	5	7005	588545	0	5	2878	592672	0
4	100	5	7005	588545	12	31	2878	592672	19	5	7002	588548	0	5	2878	592672	0
4	500	5	7005	588545	12	31	2878	592672	19	5	7006	588544	0	5	2878	592672	0
4	5000	5	7005	588545	12	31	2878	592672	19	5	6998	588552	0	4	2894	592656	1
4	10000	5	7005	588545	12	31	2878	592672	19	5	6996	588554	0	4	2898	592652	1
5	0	4	7005	588545	12	31	2878	592672	19	5	7002	588548	0	5	2878	592672	0
5	10	4	7005	588545	12	31	2878	592672	19	5	7002	588548	0	5	2878	592672	0
5	50	4	7005	588545	12	31	2878	592672	19	5	7002	588548	0	4	2878	592672	1
5	100	4	7005	588545	12	31	2878	592672	19	5	7002	588548	0	4	2879	592671	1
5	500	4	7005	588545	12	31	2878	592672	19	5	7001	588549	0	4	2879	592671	1
5	5000	4	7005	588545	12	31	2878	592672	19	4	6998	588552	1	4	2889	592661	1
5	10000	4	7005	588545	12	31	2878	592672	19	4	6992	588558	1	4	2903	592647	1
6	0	4	7005	588545	12	31	2878	592672	19	5	7002	588548	0	5	2878	592672	0
6	10	4	7005	588545	12	31	2878	592672	19	5	7000	588550	0	4	2879	592671	1
6	50	4	7005	588545	12	31	2878	592672	19	4	7003	588547	1	4	2879	592671	1
6	100	4	7005	588545	12	31	2878	592672	19	4	7002	588548	1	4	2879	592671	1
6	500	4	7005	588545	12	31	2878	592672	19	4	7002	588548	1	4	2880	592670	1
6	5000	4	7005	588545	12	31	2878	592672	19	4	6999	588551	1	4	2888	592662	1
6	10000	4	7005	588545	12	31	2878	592672	19	4	6985	588565	1	4	2905	592645	1
7	0	5	7005	588545	12	31	2878	592672	19	5	7002	588548	0	5	2878	592672	0
7	10	5	7005	588545	12	31	2878	592672	19	5	7002	588548	0	5	2878	592672	0
7	50	5	7005	588545	12	31	2878	592672	19	5	7000	588550	0	5	2879	592671	0
7	100	5	7005	588545	12	31	2878	592672	19	5	7000	588550	0	5	2879	592671	0
7	500	5	7005	588545	12	31	2878	592672	19	5	6998	588552	0	4	2881	592669	1
7	5000	5	7005	588545	12	31	2878	592672	19	5	6992	588558	0	3	2889	592661	2
7	10000	5	7005	588545	12	31	2878	592672	19	5	6997	588553	0	3	2902	592648	2
8	0	4	7005	588545	12	31	2878	592672	19	5	7002	588548	0	5	2878	592672	0
8	10	4	7005	588545	12	31	2878	592672	19	5	7002	588548	0	5	2878	592672	0
8	50	4	7005	588545	12	31	2878	592672	19	5	7001	588549	0	5	2880	592670	0
8	100	4	7005	588545	12	31	2878	592672	19	5	7001	588549	0	4	2880	592670	1
8	500	4	7005	588545	12	31	2878	592672	19	5	7003	588547	0	4	2878	592672	1
8	5000	4	7005	588545	12	31	2878	592672	19	5	6996	588554	0	4	2890	592660	1
8	10000	4	7005	588545	12	31	2878	592672	19	5	6994	588556	0	4	2901	592649	1
9	0	5	7005	588545	12	31	2878	592672	19	5	7002	588548	0	5	2878	592672	0
9	10	5	7005	588545	12	31	2878	592672	19	5	7002	588548	0	5	2878	592672	0
9	50	5	7005	588545	12	31	2878	592672	19	5	7002	588548	0	5	2879	592671	0
9	100	5	7005	588545	12	31	2878	592672	19	5	7002	588548	0	5	2878	592672	0
9	500	5	7005	588545	12	31	2878	592672	19	5	7006	588544	0	5	2878	592672	0
9	5000	5	7005	588545	12	31	2878	592672	19	5	6995	588555	0	5	2889	592661	0
9	10000	5	7005	588545	12	31	2878	592672	19	5	6993	588557	0	5	2896	592654	0
10	0	38	7005	588545	12	31	2878	592672	19	43	7002	588548	7	39	2878	592672	11
10	10	38	7005	588545	12	31	2878	592672	19	42	7000	588550	8	39	2879	592671	11
10	50	38	7005	588545	12	31	2878	592672	19	42	7007	588543	8	38	2878	592672	12
10	100	38	7005	588545	12	31	2878	592672	19	42	7006	588544	8	38	2878	592672	12
10	500	38	7005	588545	12	31	2878	592672	19	41	7003	588547	9	37	2878	592672	13
10	5000	37	7005	588545	12	31	2878	592672	19	41	7007	588543	10	35	2887	592663	16
10	10000	38	7005	588545	12	31	2878	592672	19	39	7006	588544	12	34	2902	592648	17
0	0	1	4563	590987	12	29	1761	593789	21	2	4543	591007	3	1	1761	593789	4
0	10	1	4563	590987	12	29	1761	593789	21	1	4544	591006	4	1	1761	593789	4
0	50	1	4563	590987	12	29	1761	593789	21	1	4545	591005	4	1	1761	593789	4
0	100	1	4563	590987	12	29	1761	593789	21	1	4543	591007	4	1	1763	593787	4
0	500	1	4563	590987	12	29	1761	593789	21	1	4543	591007	4	1	1763	593787	4
0	5000	1	4563	590987	12	29	1761	593789	21	1	4543	591007	4	0	1774	593776	5
0	10000	1	4563	590987	12	29	1761	593789	21	1	4538	591012	4	0	1786	593764	5
1	0	3	4563	590987	12	29	1761	593789	21	4	4543	591007	1	4	1761	593789	1
1	10	3	4563	590987	12	29	1761	593789	21	4	4544	591006	1	3	1761	593789	2
1	50	3	4563	590987	12	29	1761	593789	21	4	4545	591005	1	3	1761	593789	2
1	100	3	4563	590987	12	29	1761	593789	21	4	4545	591005	1	3	1762	593788	2
1	500	3	4563	590987	12	29	1761	593789	21	3	4545	591005	2	3	1764	593786	2
1	5000	3	4563	590987	12	29	1761	593789	21	3	4543	591007	2	2	1770	593780	3
1	10000	3	4563	590987	12	29	1761	593789	21	3	4541	591009	2	2	1773	593777	3
2	0	4	4563	590987	12	29	1761	593789	21	5	4543	591007	0	5	1761	593789	0
2	10	4	4563	590987	12	29	1761	593789	21	5	4544	591006	0	5	1761	593789	0
2	50	4	4563	590987	12	29	1761	593789	21	5	4547	591003	0	4	1762	593788	1
2	100	4	4563	590987	12	29	1761	593789	21	5	4545	591005	0	4	1763	593787	1
2	500	4	4563	590987	12	29	1761	593789	21	4	4545	591005	1	4	1765	593785	1
2	5000	4	4563	590987	12	29	1761	593789	21	4	4544	591006	1	3	1766	593784	2
2	10000	4	4563	590987	12	29	1761	593789	21	4	4533	591017	1	3	1776	593774	2
3	0	4	4563	590987	12	29	1761	593789	21	4	4543	591007	1	4	1761	593789	1
3	10	4	4563	590987	12	29	1761	593789	21	4	4544	591006	1	4	1761	593789	1
3	50	4	4563	590987	12	29	1761	593789	21	4	4545	591005	1	4	1761	593789	1
3	100	4	4563	590987	12	29	1761	593789	21	4	4543	591007	1	4	1762	593788	1
3	500	4	4563	590987	12	29	1761	593789	21	4	4546	591004	1	4	1762	593788	1
3	5000	4	4563	590987	12	29	1761	593789	21	4	4544	591006	1	4	1768	593782	1
3	10000	4	4563	590987	12	29	1761	593789	21	4	4544	591006	1	4	1776	593774	1
4	0	4	4563	590987	12	29	1761	593789	21	5	4543	591007	0	5	1761	593789	0
4	10	4	4563	590987	12	29	1761	593789	21	5	4544	591006	0	5	1761	593789	0
4	50	4	4563	590987	12	29	1761	593789	21	5	4543	591007	0	5	1761	593789	0
4	100	4	4563	590987	12	29	1761	593789	21	5	4545	591005	0	4	1761	593789	1
4	500	4	4563	590987	12	29	1761	593789	21	5	4544	591006	0	4	1763	593787	1
4	5000	4	4563	590987	12	29	1761	593789	21	4	4538	591012	1	4	1774	593776	1
4	10000	4	4563	590987	12	29	1761	593789	21	4	4547	591003	1	4	1771	593779	1
5	0	5	4563	590987	12	29	1761	593789	21	5	4543	591007	0	5	1761	593789	0
5	10	5	4563	590987	12	29	1761	593789	21	5	4544	591006	0	5	1761	593789	0
5	50	5	4563	590987	12	29	1761	593789	21	5	4545	591005	0	5	1761	593789	0
5	100	5	4563	590987	12	29	1761	593789	21	5	4546	591004	0	5	1764	593786	0
5	500	5	4563	590987	12	29	1761	593789	21	5	4545	591005	0	5	1763	593787	0
5	5000	5	4563	590987	12	29	1761	593789	21	5	4542	591008	0	5	1767	593783	0
5	10000	5	4563	590987	12	29	1761	593789	21	5	4534	591016	0	5	1775	593775	0
6	0	3	4563	590987	12	29	1761	593789	21	4	4543	591007	1	3	1761	593789	2
6	10	3	4563	590987	12	29	1761	593789	21	4	4543	591007	1	3	1762	593788	2
6	50	3	4563	590987	12	29	1761	593789	21	3	4543	591007	2	3	1761	593789	2
6	100	3	4563	590987	12	29	1761	593789	21	3	4547	591003	2	3	1762	593788	2
6	500	3	4563	590987	12	29	1761	593789	21	3	4544	591006	2	3	1762	593788	2
6	5000	3	4563	590987	12	29	1761	593789	21	3	4545	591005	2	3	1772	593778	2
6	10000	3	4563	590987	12	29	1761	593789	21	3	4531	591019	2	2	1782	593768	3
7	0	5	4563	590987	12	29	1761	593789	21	5	4543	591007	0	5	1761	593789	0
7	10	5	4563	590987	12	29	1761	593789	21	5	4544	591006	0	5	1761	593789	0
7	50	5	4563	590987	12	29	1761	593789	21	5	4543	591007	0	5	1761	593789	0
7	100	5	4563	590987	12	29	1761	593789	21	5	4547	591003	0	5	1763	593787	0
7	500	5	4563	590987	12	29	1761	593789	21	5	4545	591005	0	5	1761	593789	0
7	5000	5	4563	590987	12	29	1761	593789	21	5	4534	591016	0	5	1772	593778	0
7	10000	5	4563	590987	12	29	1761	593789	21	5	4549	591001	0	5	1771	593779	0
8	0	5	4563	590987	12	29	1761	593789	21	5	4543	591007	0	5	1761	593789	0
8	10	5	4563	590987	12	29	1761	593789	21	5	4545	591005	0	5	1762	593788	0
8	50	5	4563	590987	12	29	1761	593789	21	5	4545	591005	0	5	1761	593789	0
8	100	5	4563	590987	12	29	1761	593789	21	5	4546	591004	0	5	1764	593786	0
8	500	5	4563	590987	12	29	1761	593789	21	5	4543	591007	0	4	1765	593785	1
8	5000	5	4563	590987	12	29	1761	593789	21	5	4546	591004	0	3	1770	593780	2
8	10000	5	4563	590987	12	29	1761	593789	21	5	4543	591007	0	3	1772	593778	2
9	0	4	4563	590987	12	29	1761	593789	21	5	4543	591007	0	4	1761	593789	1
9	10	4	4563	590987	12	29	1761	593789	21	5	4546	591004	0	4	1763	593787	1
9	50	4	4563	590987	12	29	1761	593789	21	4	4544	591006	1	4	1762	593788	1
9	100	4	4563	590987	12	29	1761	593789	21	4	4543	591007	1	4	1762	593788	1
9	500	4	4563	590987	12	29	1761	593789	21	4	4543	591007	1	4	1762	593788	1
9	5000	4	4563	590987	12	29	1761	593789	21	4	4550	591000	1	4	1771	593779	1
9	10000	4	4563	590987	12	29	1761	593789	21	4	4537	591013	1	2	1782	593768	3
10	0	38	4563	590987	12	29	1761	593789	21	45	4543	591007	5	39	1761	593789	11
10	10	38	4563	590987	12	29	1761	593789	21	45	4544	591006	5	39	1762	593788	11
10	50	38	4563	590987	12	29	1761	593789	21	44	4548	591002	6	38	1761	593789	12
10	100	38	4563	590987	12	29	1761	593789	21	44	4545	591005	6	38	1762	593788	12
10	500	37	4563	590987	12	29	1761	593789	21	42	4554	590996	9	38	1762	593788	13
10	5000	38	4563	590987	12	29	1761	593789	21	39	4549	591001	11	33	1771	593779	17
10	10000	38	4563	590987	12	29	1761	593789	21	38	4557	590993	12	30	1779	593771	20
